	base	clouds	cod	coord	dt	id	main	name	rain	sys	visibility	weather	wind
58	stations	{'all': 64}	200	{'lon': -69.36, 'lat': 77.48}	1546711973	3831208	{'temp': 6.99, 'pressure': 988.46, 'humidity': 83, 'temp_min': 6.99, 'temp_max': 6.99, 'sea_level': 1022.34, 'grnd_level': 988.46}	Qaanaaq		{'message': 0.041, 'country': 'GL', 'sunrise': 0, 'sunset': 0}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 12.21, 'deg': 147.5}
59	stations	{'all': 64}	200	{'lon': 24.1, 'lat': 45.1}	1546711974	685981	{'temp': 11.76, 'pressure': 972.24, 'humidity': 72, 'temp_min': 11.76, 'temp_max': 11.76, 'sea_level': 1027.73, 'grnd_level': 972.24}	Manta		{'message': 0.0035, 'country': 'RO', 'sunrise': 1546668121, 'sunset': 1546700194}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 2.59, 'deg': 274.5}
60	stations	{'all': 88}	200	{'lon': -134.97, 'lat': -23.12}	1546711974	4030556	{'temp': 78.5, 'pressure': 1030.2, 'humidity': 100, 'temp_min': 78.5, 'temp_max': 78.5, 'sea_level': 1030.32, 'grnd_level': 1030.2}	Rikitea	{'3h': 0.175}	{'message': 0.0268, 'country': 'PF', 'sunrise': 1546698046, 'sunset': 1546746623}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 19.26, 'deg': 3.00003}
61	stations	{'all': 88}	200	{'lon': 48.53, 'lat': 5.35}	1546711974	57000	{'temp': 77.6, 'pressure': 1019.1, 'humidity': 78, 'temp_min': 77.6, 'temp_max': 77.6, 'sea_level': 1028.46, 'grnd_level': 1019.1}	Hobyo		{'message': 0.1451, 'country': 'SO', 'sunrise': 1546656997, 'sunset': 1546699576}		[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]	{'speed': 19.71, 'deg': 49}
62	stations	{'all': 64}	200	{'lon': 159.59, 'lat': -8.15}	1546711975	2109528	{'temp': 80.16, 'pressure': 1010.1, 'humidity': 99, 'temp_min': 80.16, 'temp_max': 80.16, 'sea_level': 1019.18, 'grnd_level': 1010.1}	Buala		{'message': 0.1365, 'country': 'SB', 'sunrise': 1546628977, 'sunset': 1546674267}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 9.42, 'deg': 287}
63	stations	{'all': 0}	200	{'lon': -170.99, 'lat': 65.58}	1546711976	4031637	{'temp': -2.91, 'pressure': 1027.93, 'humidity': 87, 'temp_min': -2.91, 'temp_max': -2.91, 'sea_level': 1032.51, 'grnd_level': 1027.93}	Lavrentiya		{'message': 0.0027, 'country': 'RU', 'sunrise': 1546723980, 'sunset': 1546738018}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 12.55, 'deg': 42}
64	stations	{'all': 0}	200	{'lon': 74.26, 'lat': 16.43}	1546711976	1262435	{'temp': 60.41, 'pressure': 950.52, 'humidity': 76, 'temp_min': 60.41, 'temp_max': 60.41, 'sea_level': 1028.22, 'grnd_level': 950.52}	Murgud		{'message': 0.017, 'country': 'IN', 'sunrise': 1546651965, 'sunset': 1546692257}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 5.39, 'deg': 82.5}
65	stations	{'all': 90}	200	{'lon': 13.51, 'lat': 51.17}	1546710600	2851077	{'temp': 41, 'pressure': 1020, 'humidity': 100, 'temp_min': 41, 'temp_max': 41}	Nassau		{'type': 1, 'id': 1261, 'message': 0.0504, 'country': 'DE', 'sunrise': 1546672141, 'sunset': 1546701261}	10000.0	[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 10.29, 'deg': 350}
66	stations	{'all': 0}	200	{'lon': 18.42, 'lat': -33.93}	1546707600	3369157	{'temp': 69.8, 'pressure': 1016, 'humidity': 64, 'temp_min': 69.8, 'temp_max': 69.8}	Cape Town		{'type': 1, 'id': 1899, 'message': 0.0047, 'country': 'ZA', 'sunrise': 1546659738, 'sunset': 1546711276}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 27.51, 'deg': 190}
67	stations	{'all': 20}	200	{'lon': -83.43, 'lat': 38.18}	1546710900	4301307	{'temp': 45.21, 'pressure': 1014, 'humidity': 70, 'temp_min': 44.6, 'temp_max': 46.4}	Morehead		{'type': 1, 'id': 5971, 'message': 0.0798, 'country': 'US', 'sunrise': 1546692637, 'sunset': 1546727306}	16093.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 9.17, 'deg': 240}
68	stations	{'all': 1}	200	{'lon': -111.68, 'lat': 43.97}	1546710960	5606187	{'temp': 19.81, 'pressure': 1015, 'humidity': 70, 'temp_min': 15.08, 'temp_max': 24.98}	Saint Anthony		{'type': 1, 'id': 5735, 'message': 0.2432, 'country': 'US', 'sunrise': 1546700471, 'sunset': 1546733038}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 4.7, 'deg': 40}
69	stations	{'all': 56}	200	{'lon': -15.88, 'lat': 14.86}	1546711979	2244322	{'temp': 89.75, 'pressure': 1021.12, 'humidity': 14, 'temp_min': 89.75, 'temp_max': 89.75, 'sea_level': 1026.76, 'grnd_level': 1021.12}	Touba		{'message': 0.0558, 'country': 'SN', 'sunrise': 1546673435, 'sunset': 1546714067}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 10.42, 'deg': 88.5}
70	stations	{'all': 92}	200	{'lon': 25.97, 'lat': 70.98}	1546711979	779554	{'temp': 37.14, 'pressure': 1007.91, 'humidity': 100, 'temp_min': 37.14, 'temp_max': 37.14, 'sea_level': 1022.99, 'grnd_level': 1007.91}	Honningsvag	{'3h': 0.43}	{'message': 0.0036, 'country': 'NO', 'sunrise': 0, 'sunset': 0}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 10.42, 'deg': 278}
71	stations	{'all': 0}	200	{'lon': 73, 'lat': 5.67}	1546711980	1337619	{'temp': 81.29, 'pressure': 1026.96, 'humidity': 100, 'temp_min': 81.29, 'temp_max': 81.29, 'sea_level': 1026.92, 'grnd_level': 1026.96}	Ugoofaaru		{'message': 0.0031, 'country': 'MV', 'sunrise': 1546651155, 'sunset': 1546693669}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 14, 'deg': 57}
72	stations	{'all': 75}	200	{'lon': -149.33, 'lat': -17.53}	1546711200	4033356	{'temp': 86, 'pressure': 1012, 'humidity': 66, 'temp_min': 86, 'temp_max': 86}	Tiarei		{'type': 1, 'id': 7318, 'message': 0.1171, 'country': 'PF', 'sunrise': 1546702145, 'sunset': 1546749422}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 8.05, 'deg': 60}
73	stations	{'all': 80}	200	{'lon': 170.27, 'lat': 69.7}	1546711981	2122090	{'temp': -18.39, 'pressure': 1021.12, 'humidity': 100, 'temp_min': -18.39, 'temp_max': -18.39, 'sea_level': 1029.15, 'grnd_level': 1021.12}	Pevek		{'message': 0.0901, 'country': 'RU', 'sunrise': 0, 'sunset': 0}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 5.73, 'deg': 233.5}
74	stations	{'all': 40}	200	{'lon': 147.26, 'lat': -43.03}	1546709400	2158744	{'temp': 59, 'pressure': 1012, 'humidity': 58, 'temp_min': 59, 'temp_max': 59}	Margate		{'type': 1, 'id': 9545, 'message': 0.0062, 'country': 'AU', 'sunrise': 1546627162, 'sunset': 1546681983}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 9.17, 'deg': 330}
75	stations	{'all': 1}	200	{'lon': -104.61, 'lat': 38.25}	1546710780	5435464	{'temp': 55.04, 'pressure': 1015, 'humidity': 31, 'temp_min': 55.04, 'temp_max': 55.04}	Pueblo		{'type': 1, 'id': 5427, 'message': 0.1638, 'country': 'US', 'sunrise': 1546697731, 'sunset': 1546732381}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 6.93, 'deg': 250}
76	stations	{'all': 0}	200	{'lon': 22.13, 'lat': -30.97}	1546711982	1014034	{'temp': 75.17, 'pressure': 875.3, 'humidity': 13, 'temp_min': 75.17, 'temp_max': 75.17, 'sea_level': 1024.65, 'grnd_level': 875.3}	Carnarvon		{'message': 0.1043, 'country': 'ZA', 'sunrise': 1546659289, 'sunset': 1546709946}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 13.33, 'deg': 179.5}
77	stations	{'all': 20}	200	{'lon': -96.47, 'lat': 15.74}	1546710180	3517970	{'temp': 85.77, 'pressure': 1016, 'humidity': 52, 'temp_min': 84.2, 'temp_max': 87.8}	Pochutla		{'type': 1, 'id': 7096, 'message': 0.2028, 'country': 'MX', 'sunrise': 1546692874, 'sunset': 1546733323}	12874.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 6.06, 'deg': 191}
78	stations	{'all': 0}	200	{'lon': -67.48, 'lat': -45.87}	1546711200	3860443	{'temp': 68, 'pressure': 1002, 'humidity': 45, 'temp_min': 68, 'temp_max': 68}	Comodoro Rivadavia		{'type': 1, 'id': 8284, 'message': 0.0029, 'country': 'AR', 'sunrise': 1546678104, 'sunset': 1546734144}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 23.04, 'deg': 70}
79	stations	{'all': 48}	200	{'lon': 28.78, 'lat': -12.89}	1546711983	901344	{'temp': 71.12, 'pressure': 887.62, 'humidity': 92, 'temp_min': 71.12, 'temp_max': 71.12, 'sea_level': 1021.61, 'grnd_level': 887.62}	Sokoni	{'3h': 0.335}	{'message': 0.0033, 'country': 'CD', 'sunrise': 1546659887, 'sunset': 1546706163}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 2.37, 'deg': 200.5}
80	stations	{'all': 0}	200	{'lon': 120.52, 'lat': 17.54}	1546711984	1688687	{'temp': 65.04, 'pressure': 989.02, 'humidity': 85, 'temp_min': 65.04, 'temp_max': 65.04, 'sea_level': 1030.32, 'grnd_level': 989.02}	San Quintin		{'message': 0.0031, 'country': 'PH', 'sunrise': 1546640981, 'sunset': 1546681029}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.71, 'deg': 95}
81	stations	{'all': 92}	200	{'lon': 117.97, 'lat': 28.45}	1546711984	1787858	{'temp': 39.48, 'pressure': 985.78, 'humidity': 97, 'temp_min': 39.48, 'temp_max': 39.48, 'sea_level': 1042.89, 'grnd_level': 985.78}	Shangrao		{'message': 0.0094, 'country': 'CN', 'sunrise': 1546642883, 'sunset': 1546680355}		[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]	{'speed': 2.37, 'deg': 288}
82	stations	{'all': 0}	200	{'lon': -17.92, 'lat': 28.66}	1546709400	2514651	{'temp': 68, 'pressure': 1025, 'humidity': 60, 'temp_min': 68, 'temp_max': 68}	Los Llanos de Aridane		{'type': 1, 'id': 2377, 'message': 0.0916, 'country': 'ES', 'sunrise': 1546675527, 'sunset': 1546712958}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 2.24}
83	stations	{'all': 40}	200	{'lon': -37.64, 'lat': 65.61}	1546710600	3424607	{'temp': 24.8, 'pressure': 1003, 'humidity': 73, 'temp_min': 24.8, 'temp_max': 24.8}	Tasiilaq		{'type': 1, 'id': 81, 'message': 0.0147, 'country': 'GL', 'sunrise': 1546692058, 'sunset': 1546705912}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 2.24, 'deg': 160}
84	stations	{'all': 40}	200	{'lon': 134.5, 'lat': 33.93}	1546711200	1865309	{'temp': 44.6, 'pressure': 1020, 'humidity': 94, 'temp_min': 44.6, 'temp_max': 44.6}	Katsuura		{'type': 1, 'id': 8027, 'message': 0.0059, 'country': 'JP', 'sunrise': 1546639671, 'sunset': 1546675632}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 10.29, 'deg': 320}
85	stations	{'all': 0}	200	{'lon': 149.84, 'lat': -29.46}	1546707600	2156927	{'temp': 77, 'pressure': 1012, 'humidity': 44, 'temp_min': 77, 'temp_max': 77}	Moree		{'type': 1, 'id': 9555, 'message': 0.0068, 'country': 'AU', 'sunrise': 1546628835, 'sunset': 1546679081}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 4.7, 'deg': 170}
86	stations	{'all': 40}	200	{'lon': -20.27, 'lat': 63.44}	1546711200	3412093	{'temp': 37.4, 'pressure': 1019, 'humidity': 95, 'temp_min': 37.4, 'temp_max': 37.4}	Vestmannaeyjar		{'type': 1, 'id': 93, 'message': 0.0162, 'country': 'IS', 'sunrise': 1546685826, 'sunset': 1546703802}	10000.0	[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]	{'speed': 20.8, 'deg': 260, 'gust': 14.4}
87	stations	{'all': 90}	200	{'lon': 30.79, 'lat': 59.7}	1546709400	546105	{'temp': 24.8, 'pressure': 1018, 'humidity': 85, 'temp_min': 24.8, 'temp_max': 24.8}	Nikolskoye		{'type': 1, 'id': 8926, 'message': 0.0076, 'country': 'RU', 'sunrise': 1546671210, 'sunset': 1546693899}	10000.0	[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]	{'speed': 6.71, 'deg': 60}
88	stations	{'all': 90}	200	{'lon': -133.03, 'lat': 69.44}	1546707600	6170031	{'temp': -0.41, 'pressure': 1016, 'humidity': 84, 'temp_min': -0.41, 'temp_max': -0.41}	Tuktoyaktuk		{'type': 1, 'id': 942, 'message': 0.0136, 'country': 'CA', 'sunrise': 0, 'sunset': 0}	9656.0	[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]	{'speed': 3.36, 'deg': 260}
89	stations	{'all': 0}	200	{'lon': -73.76, 'lat': -42.48}	1546711200	3896218	{'temp': 66.2, 'pressure': 1013, 'humidity': 55, 'temp_min': 66.2, 'temp_max': 66.2}	Castro		{'type': 1, 'id': 8512, 'message': 0.086, 'country': 'CL', 'sunrise': 1546680358, 'sunset': 1546734909}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 6.93, 'deg': 130}
90	stations	{'all': 75}	200	{'lon': 27.91, 'lat': -33.02}	1546711200	1006984	{'temp': 69.8, 'pressure': 1016, 'humidity': 73, 'temp_min': 69.8, 'temp_max': 69.8}	East London		{'type': 1, 'id': 1912, 'message': 0.0177, 'country': 'ZA', 'sunrise': 1546657599, 'sunset': 1546708860}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 14.99, 'deg': 230}
91	stations	{'all': 75}	200	{'lon': 1.45, 'lat': 52.47}	1546710600	2656067	{'temp': 39.49, 'pressure': 1036, 'humidity': 86, 'temp_min': 39.2, 'temp_max': 40.28}	Broome		{'type': 1, 'id': 1467, 'message': 0.0386, 'country': 'GB', 'sunrise': 1546675415, 'sunset': 1546703778}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 5.82, 'deg': 270}
92	stations	{'all': 40}	200	{'lon': 57.76, 'lat': -20.34}	1546711200	1106677	{'temp': 82.4, 'pressure': 1015, 'humidity': 83, 'temp_min': 82.4, 'temp_max': 82.4}	Bambous Virieux		{'type': 1, 'id': 2061, 'message': 0.0261, 'country': 'MU', 'sunrise': 1546652101, 'sunset': 1546700032}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 9.17, 'deg': 50}
93	stations	{'all': 0}	200	{'lon': -173.23, 'lat': 64.42}	1546711989	4031574	{'temp': -1.74, 'pressure': 1021.61, 'humidity': 100, 'temp_min': -1.74, 'temp_max': -1.74, 'sea_level': 1028.5, 'grnd_level': 1021.61}	Provideniya		{'message': 0.0044, 'country': 'RU', 'sunrise': 1546723332, 'sunset': 1546739741}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 25.75, 'deg': 57.5}
94	stations	{'all': 1}	200	{'lon': -158.09, 'lat': 21.35}	1546711020	5850554	{'temp': 74.03, 'pressure': 1020, 'humidity': 68, 'temp_min': 71.06, 'temp_max': 75.92}	Makakilo City		{'type': 1, 'id': 7868, 'message': 0.0041, 'country': 'US', 'sunrise': 1546708284, 'sunset': 1546747501}	16093.0	[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]	{'speed': 3.36, 'deg': 60}
95	stations	{'all': 20}	200	{'lon': -80.67, 'lat': 28.54}	1546710960	4164092	{'temp': 68.2, 'pressure': 1016, 'humidity': 60, 'temp_min': 64.04, 'temp_max': 71.24}	Merritt Island		{'type': 1, 'id': 3675, 'message': 0.2632, 'country': 'US', 'sunrise': 1546690573, 'sunset': 1546728041}	16093.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 17.22, 'deg': 280}
96	stations	{'all': 0}	200	{'lon': -76.2, 'lat': -13.71}	1546711200	3932145	{'temp': 71.6, 'pressure': 1011, 'humidity': 30, 'temp_min': 71.6, 'temp_max': 71.6}	Pisco		{'type': 1, 'id': 8691, 'message': 0.1765, 'country': 'PE', 'sunrise': 1546685005, 'sunset': 1546731451}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 11.41, 'deg': 260}
97	stations	{'all': 75}	200	{'lon': -51.1, 'lat': 69.22}	1546710600	3423146	{'temp': 10.4, 'pressure': 1015, 'humidity': 72, 'temp_min': 10.4, 'temp_max': 10.4}	Ilulissat		{'type': 1, 'id': 165, 'message': 0.1646, 'country': 'GL', 'sunrise': 0, 'sunset': 0}	10000.0	[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]	{'speed': 4.7, 'deg': 120}
98	stations	{'all': 0}	200	{'lon': 138.6, 'lat': -33.21}	1546711706	2069194	{'temp': 50.87, 'pressure': 973.62, 'humidity': 75, 'temp_min': 50.87, 'temp_max': 50.87, 'sea_level': 1032.92, 'grnd_level': 973.62}	Jamestown		{'message': 0.0427, 'country': 'AU', 'sunrise': 1546630989, 'sunset': 1546682322}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 6.62, 'deg': 145}
99	stations	{'all': 0}	200	{'lon': 36.79, 'lat': -1.85}	1546709400	195298	{'temp': 65.44, 'pressure': 1022, 'humidity': 77, 'temp_min': 64.4, 'temp_max': 66.2}	Kajiado		{'type': 1, 'id': 2543, 'message': 0.0215, 'country': 'KE', 'sunrise': 1546659096, 'sunset': 1546703111}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 9.17, 'deg': 70}
100	stations	{'all': 0}	200	{'lon': -41.05, 'lat': -21.64}	1546707600	3448903	{'temp': 91.4, 'pressure': 1011, 'humidity': 52, 'temp_min': 91.4, 'temp_max': 91.4}	Sao Joao da Barra		{'type': 1, 'id': 8337, 'message': 0.0031, 'country': 'BR', 'sunrise': 1546675673, 'sunset': 1546723902}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 13.87, 'deg': 90}
101	stations	{'all': 5}	200	{'lon': -101.88, 'lat': 54.77}	1546707600	5954718	{'temp': -4.01, 'pressure': 1019, 'humidity': 70, 'temp_min': -4.01, 'temp_max': -4.01}	Flin Flon		{'type': 1, 'id': 782, 'message': 0.0188, 'country': 'CA', 'sunrise': 1546700955, 'sunset': 1546727853}	24140.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]	{'speed': 6.93, 'deg': 320}
102	stations	{'all': 48}	200	{'lon': -37.8, 'lat': -5.66}	1546711993	3407440	{'temp': 88.13, 'pressure': 1009.94, 'humidity': 54, 'temp_min': 88.13, 'temp_max': 88.13, 'sea_level': 1023.35, 'grnd_level': 1009.94}	Apodi	{'3h': 1.635}	{'message': 0.004, 'country': 'BR', 'sunrise': 1546676621, 'sunset': 1546721400}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 8.75, 'deg': 83.5}
103	stations	{'all': 32}	200	{'lon': 115.38, 'lat': -2.59}	1546711994	1650064	{'temp': 74.54, 'pressure': 1019.1, 'humidity': 96, 'temp_min': 74.54, 'temp_max': 74.54, 'sea_level': 1024.41, 'grnd_level': 1019.1}	Barabai	{'3h': 0.47}	{'message': 0.004, 'country': 'ID', 'sunrise': 1546640154, 'sunset': 1546684318}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 0.92, 'deg': 216}
104	stations	{'all': 8}	200	{'lon': 128.87, 'lat': 71.64}	1546711994	2015306	{'temp': -19.88, 'pressure': 1010.18, 'humidity': 29, 'temp_min': -19.88, 'temp_max': -19.88, 'sea_level': 1029.76, 'grnd_level': 1010.18}	Tiksi		{'message': 0.1141, 'country': 'RU', 'sunrise': 0, 'sunset': 0}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]	{'speed': 10.09, 'deg': 224.5}
105	stations	{'all': 12}	200	{'lon': 114.09, 'lat': 71.97}	1546711995	2017155	{'temp': -28.79, 'pressure': 1012.13, 'humidity': 0, 'temp_min': -28.79, 'temp_max': -28.79, 'sea_level': 1025.46, 'grnd_level': 1012.13}	Saskylakh		{'message': 0.0711, 'country': 'RU', 'sunrise': 0, 'sunset': 0}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 3.04, 'deg': 153}
106	stations	{'all': 0}	200	{'lon': 37.18, 'lat': 35.3}	1546711995	172515	{'temp': 41.19, 'pressure': 980.35, 'humidity': 80, 'temp_min': 41.19, 'temp_max': 41.19, 'sea_level': 1026.43, 'grnd_level': 980.35}	Abu Samrah		{'message': 0.0033, 'country': 'SY', 'sunrise': 1546663233, 'sunset': 1546698798}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 4.16, 'deg': 191.5}
107	stations	{'all': 88}	200	{'lon': 167.72, 'lat': -45.41}	1546711765	2181625	{'temp': 57.44, 'pressure': 955.87, 'humidity': 91, 'temp_min': 57.44, 'temp_max': 57.44, 'sea_level': 1020.03, 'grnd_level': 955.87}	Te Anau	{'3h': 0.195}	{'message': 0.003, 'country': 'NZ', 'sunrise': 1546621722, 'sunset': 1546677597}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 3.6, 'deg': 309.5}
108	stations	{'all': 36}	200	{'lon': -64.26, 'lat': -27.8}	1546711996	3835869	{'temp': 82.82, 'pressure': 997.45, 'humidity': 88, 'temp_min': 82.82, 'temp_max': 82.82, 'sea_level': 1019.3, 'grnd_level': 997.45}	Santiago del Estero		{'message': 0.0275, 'country': 'AR', 'sunrise': 1546680472, 'sunset': 1546730244}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 9.53, 'deg': 82.5}
109	stations	{'all': 1}	200	{'lon': -88.23, 'lat': 41.43}	1546710900	4887198	{'temp': 45.37, 'pressure': 1012, 'humidity': 79, 'temp_min': 43.16, 'temp_max': 47.48}	Channahon		{'type': 1, 'id': 4599, 'message': 0.0113, 'country': 'US', 'sunrise': 1546694354, 'sunset': 1546727894}	16093.0	[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]	{'speed': 10.29, 'deg': 230}
110	stations	{'all': 0}	200	{'lon': 42.8, 'lat': 9.35}	1546711997	333795	{'temp': 44.79, 'pressure': 841.01, 'humidity': 65, 'temp_min': 44.79, 'temp_max': 44.79, 'sea_level': 1030.28, 'grnd_level': 841.01}	Jijiga		{'message': 0.1271, 'country': 'ET', 'sunrise': 1546658777, 'sunset': 1546700549}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.15, 'deg': 54.5}
111	stations	{'all': 75}	200	{'lon': 15.63, 'lat': 78.22}	1546710600	2729907	{'temp': 24.8, 'pressure': 999, 'humidity': 73, 'temp_min': 24.8, 'temp_max': 24.8}	Longyearbyen		{'type': 1, 'id': 1663, 'message': 0.0785, 'country': 'NO', 'sunrise': 0, 'sunset': 0}	10000.0	[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]	{'speed': 16.11, 'deg': 120}
